,arm_name,metric_name,mean,sem,trial_index,n,frac_nonnull,rep,runner
85,22_0,offline_objective,89.41111628557039,1.0,22,2000,89.41111628557039,0,MTGP
86,22_1,offline_objective,88.04017686226842,1.0,22,2000,88.04017686226842,0,MTGP
87,22_2,offline_objective,90.4199531327043,1.0,22,2000,90.4199531327043,0,MTGP
88,22_3,offline_objective,84.11580619165412,1.0,22,2000,84.11580619165412,0,MTGP
89,22_4,offline_objective,85.48184761326284,1.0,22,2000,85.48184761326284,0,MTGP
90,22_0,objective,99.89165745575428,1.0,23,10000,99.89165745575428,0,MTGP
91,24_0,offline_objective,90.31349258405727,1.0,24,2000,90.31349258405727,0,MTGP
92,24_1,offline_objective,91.12760500353775,1.0,24,2000,91.12760500353775,0,MTGP
93,24_2,offline_objective,91.62576451228533,1.0,24,2000,91.62576451228533,0,MTGP
94,24_3,offline_objective,83.04344493550347,1.0,24,2000,83.04344493550347,0,MTGP
95,24_4,offline_objective,85.06671289503952,1.0,24,2000,85.06671289503952,0,MTGP
96,24_0,objective,108.54067143629905,1.0,25,10000,108.54067143629905,0,MTGP
97,26_0,offline_objective,91.76566480944942,1.0,26,2000,91.76566480944942,0,MTGP
98,26_1,offline_objective,87.67862040652174,1.0,26,2000,87.67862040652174,0,MTGP
99,26_2,offline_objective,81.50724268539012,1.0,26,2000,81.50724268539012,0,MTGP
100,26_3,offline_objective,81.54997527426772,1.0,26,2000,81.54997527426772,0,MTGP
101,26_4,offline_objective,86.38517366516704,1.0,26,2000,86.38517366516704,0,MTGP
102,26_2,objective,110.46327329008169,1.0,27,10000,110.46327329008169,0,MTGP
103,28_0,offline_objective,87.34253057371312,1.0,28,2000,87.34253057371312,0,MTGP
104,28_1,offline_objective,79.27416553897609,1.0,28,2000,79.27416553897609,0,MTGP
105,28_2,offline_objective,88.63772396146754,1.0,28,2000,88.63772396146754,0,MTGP
106,28_3,offline_objective,85.4303438247518,1.0,28,2000,85.4303438247518,0,MTGP
107,28_4,offline_objective,91.29368643684798,1.0,28,2000,91.29368643684798,0,MTGP
108,28_4,objective,103.4293259906185,1.0,29,10000,103.4293259906185,0,MTGP
109,30_0,offline_objective,88.1605249964562,1.0,30,2000,88.1605249964562,0,MTGP
110,30_1,offline_objective,90.25334001502317,1.0,30,2000,90.25334001502317,0,MTGP
111,30_2,offline_objective,95.79437769172743,1.0,30,2000,95.79437769172743,0,MTGP
112,30_3,offline_objective,87.90601758584386,1.0,30,2000,87.90601758584386,0,MTGP
113,30_4,offline_objective,85.26356818735974,1.0,30,2000,85.26356818735974,0,MTGP
114,30_0,objective,107.07844335856072,1.0,31,10000,107.07844335856072,0,MTGP
115,32_0,offline_objective,85.84256319876566,1.0,32,2000,85.84256319876566,0,MTGP
116,32_1,offline_objective,87.00515094160352,1.0,32,2000,87.00515094160352,0,MTGP
117,32_2,offline_objective,88.2623760332246,1.0,32,2000,88.2623760332246,0,MTGP
118,32_3,offline_objective,89.99900735042772,1.0,32,2000,89.99900735042772,0,MTGP
119,32_4,offline_objective,90.93246019981937,1.0,32,2000,90.93246019981937,0,MTGP
120,32_2,objective,107.24219693681422,1.0,33,10000,107.24219693681422,0,MTGP
121,34_0,offline_objective,91.7542725367391,1.0,34,2000,91.7542725367391,0,MTGP
122,34_1,offline_objective,79.65908295923879,1.0,34,2000,79.65908295923879,0,MTGP
123,34_2,offline_objective,83.28489702621124,1.0,34,2000,83.28489702621124,0,MTGP
124,34_3,offline_objective,86.92853766851427,1.0,34,2000,86.92853766851427,0,MTGP
125,34_4,offline_objective,85.63089247633891,1.0,34,2000,85.63089247633891,0,MTGP
126,34_1,objective,74.1221382899431,1.0,35,10000,74.1221382899431,0,MTGP
127,36_0,offline_objective,92.33369396276252,1.0,36,2000,92.33369396276252,0,MTGP
128,36_1,offline_objective,91.25898688703722,1.0,36,2000,91.25898688703722,0,MTGP
129,36_2,offline_objective,91.14750733700977,1.0,36,2000,91.14750733700977,0,MTGP
130,36_3,offline_objective,94.49596323384269,1.0,36,2000,94.49596323384269,0,MTGP
131,36_4,offline_objective,89.75944761966997,1.0,36,2000,89.75944761966997,0,MTGP
132,36_4,objective,112.34227251954559,1.0,37,10000,112.34227251954559,0,MTGP
133,38_0,offline_objective,87.41887058941265,1.0,38,2000,87.41887058941265,0,MTGP
134,38_1,offline_objective,79.04260926040834,1.0,38,2000,79.04260926040834,0,MTGP
135,38_2,offline_objective,80.75523931368524,1.0,38,2000,80.75523931368524,0,MTGP
136,38_3,offline_objective,87.94854800023279,1.0,38,2000,87.94854800023279,0,MTGP
137,38_4,offline_objective,83.90943663457044,1.0,38,2000,83.90943663457044,0,MTGP
138,38_2,objective,100.00701108508612,1.0,39,10000,100.00701108508612,0,MTGP
139,40_0,offline_objective,87.27754477351,1.0,40,2000,87.27754477351,0,MTGP
140,40_1,offline_objective,76.64697833738347,1.0,40,2000,76.64697833738347,0,MTGP
141,40_2,offline_objective,85.08481868890958,1.0,40,2000,85.08481868890958,0,MTGP
142,40_3,offline_objective,84.40198466493027,1.0,40,2000,84.40198466493027,0,MTGP
143,40_4,offline_objective,79.56618881021461,1.0,40,2000,79.56618881021461,0,MTGP
144,40_2,objective,96.75146379681725,1.0,41,10000,96.75146379681725,0,MTGP
0,0_0,objective,36.78586078163976,1.0,0,2000,36.78586078163976,1,MTGP
1,0_1,objective,52.15833870421274,1.0,0,2000,52.15833870421274,1,MTGP
2,0_2,objective,73.3254627472931,1.0,0,2000,73.3254627472931,1,MTGP
3,0_3,objective,68.11827482194221,1.0,0,2000,68.11827482194221,1,MTGP
4,0_4,objective,34.11122873871319,1.0,0,2000,34.11122873871319,1,MTGP
5,1_0,offline_objective,61.16537362600803,1.0,1,500,61.16537362600803,1,MTGP
6,1_1,offline_objective,67.39246029945744,1.0,1,500,67.39246029945744,1,MTGP
7,1_2,offline_objective,73.97792803994098,1.0,1,500,73.97792803994098,1,MTGP
8,1_3,offline_objective,59.851711991898625,1.0,1,500,59.851711991898625,1,MTGP
9,1_4,offline_objective,75.51494977489367,1.0,1,500,75.51494977489367,1,MTGP
10,1_5,offline_objective,71.27378250397189,1.0,1,500,71.27378250397189,1,MTGP
11,1_6,offline_objective,76.46278869440441,1.0,1,500,76.46278869440441,1,MTGP
12,1_7,offline_objective,65.75720416213319,1.0,1,500,65.75720416213319,1,MTGP
13,1_8,offline_objective,70.10458461969084,1.0,1,500,70.10458461969084,1,MTGP
14,1_9,offline_objective,95.04497209679543,1.0,1,500,95.04497209679543,1,MTGP
15,1_10,offline_objective,60.787106490496264,1.0,1,500,60.787106490496264,1,MTGP
16,1_11,offline_objective,68.91128182320297,1.0,1,500,68.91128182320297,1,MTGP
17,1_12,offline_objective,58.29173013198569,1.0,1,500,58.29173013198569,1,MTGP
18,1_13,offline_objective,60.55901009463394,1.0,1,500,60.55901009463394,1,MTGP
19,1_14,offline_objective,55.99995921325116,1.0,1,500,55.99995921325116,1,MTGP
20,1_15,offline_objective,72.5862298918793,1.0,1,500,72.5862298918793,1,MTGP
21,1_16,offline_objective,88.0935988164087,1.0,1,500,88.0935988164087,1,MTGP
22,1_17,offline_objective,69.05631647481496,1.0,1,500,69.05631647481496,1,MTGP
23,1_18,offline_objective,41.318351961278545,1.0,1,500,41.318351961278545,1,MTGP
24,1_19,offline_objective,44.7101262855479,1.0,1,500,44.7101262855479,1,MTGP
25,2_0,offline_objective,75.93496086107928,1.0,2,2000,75.93496086107928,1,MTGP
26,2_1,offline_objective,83.88477991032292,1.0,2,2000,83.88477991032292,1,MTGP
27,2_2,offline_objective,74.02634898109663,1.0,2,2000,74.02634898109663,1,MTGP
28,2_3,offline_objective,78.94157894189854,1.0,2,2000,78.94157894189854,1,MTGP
29,2_4,offline_objective,75.21603311892562,1.0,2,2000,75.21603311892562,1,MTGP
30,2_2,objective,69.87490604568079,1.0,3,10000,69.87490604568079,1,MTGP
31,4_0,offline_objective,83.3010000846078,1.0,4,2000,83.3010000846078,1,MTGP
32,4_1,offline_objective,82.43503999572182,1.0,4,2000,82.43503999572182,1,MTGP
33,4_2,offline_objective,84.07951635957487,1.0,4,2000,84.07951635957487,1,MTGP
34,4_3,offline_objective,84.83747688127409,1.0,4,2000,84.83747688127409,1,MTGP
35,4_4,offline_objective,83.5200808902962,1.0,4,2000,83.5200808902962,1,MTGP
36,4_1,objective,108.66527172629874,1.0,5,10000,108.66527172629874,1,MTGP
37,6_0,offline_objective,82.29728237603734,1.0,6,2000,82.29728237603734,1,MTGP
38,6_1,offline_objective,80.60534596217265,1.0,6,2000,80.60534596217265,1,MTGP
39,6_2,offline_objective,88.48652641617184,1.0,6,2000,88.48652641617184,1,MTGP
40,6_3,offline_objective,84.8444126222859,1.0,6,2000,84.8444126222859,1,MTGP
41,6_4,offline_objective,81.69715186047351,1.0,6,2000,81.69715186047351,1,MTGP
42,6_4,objective,99.67047597996516,1.0,7,10000,99.67047597996516,1,MTGP
43,8_0,offline_objective,89.04985455804668,1.0,8,2000,89.04985455804668,1,MTGP
44,8_1,offline_objective,88.66305188885225,1.0,8,2000,88.66305188885225,1,MTGP
45,8_2,offline_objective,89.85019867653122,1.0,8,2000,89.85019867653122,1,MTGP
46,8_3,offline_objective,85.33369779574326,1.0,8,2000,85.33369779574326,1,MTGP
47,8_4,offline_objective,77.86615331974232,1.0,8,2000,77.86615331974232,1,MTGP
48,8_4,objective,93.034764304677,1.0,9,10000,93.034764304677,1,MTGP
49,10_0,offline_objective,84.13059949333604,1.0,10,2000,84.13059949333604,1,MTGP
50,10_1,offline_objective,85.07184248989068,1.0,10,2000,85.07184248989068,1,MTGP
51,10_2,offline_objective,82.41123058166689,1.0,10,2000,82.41123058166689,1,MTGP
52,10_3,offline_objective,95.98182998733952,1.0,10,2000,95.98182998733952,1,MTGP
53,10_4,offline_objective,84.80849691164215,1.0,10,2000,84.80849691164215,1,MTGP
54,10_4,objective,103.72975894786521,1.0,11,10000,103.72975894786521,1,MTGP
55,12_0,offline_objective,85.8593713534378,1.0,12,2000,85.8593713534378,1,MTGP
56,12_1,offline_objective,88.90040311124213,1.0,12,2000,88.90040311124213,1,MTGP
57,12_2,offline_objective,86.15924026371283,1.0,12,2000,86.15924026371283,1,MTGP
58,12_3,offline_objective,87.7402524558425,1.0,12,2000,87.7402524558425,1,MTGP
59,12_4,offline_objective,77.68616692157985,1.0,12,2000,77.68616692157985,1,MTGP
60,12_4,objective,103.77204677822128,1.0,13,10000,103.77204677822128,1,MTGP
61,14_0,offline_objective,85.55124089382245,1.0,14,2000,85.55124089382245,1,MTGP
62,14_1,offline_objective,84.19939926309442,1.0,14,2000,84.19939926309442,1,MTGP
63,14_2,offline_objective,80.71798216462494,1.0,14,2000,80.71798216462494,1,MTGP
64,14_3,offline_objective,79.08456181445246,1.0,14,2000,79.08456181445246,1,MTGP
65,14_4,offline_objective,83.91151435674226,1.0,14,2000,83.91151435674226,1,MTGP
66,14_4,objective,105.88554596550038,1.0,15,10000,105.88554596550038,1,MTGP
67,16_0,offline_objective,88.9839162778554,1.0,16,2000,88.9839162778554,1,MTGP
68,16_1,offline_objective,82.60767830986016,1.0,16,2000,82.60767830986016,1,MTGP
69,16_2,offline_objective,88.50828438459828,1.0,16,2000,88.50828438459828,1,MTGP
70,16_3,offline_objective,87.67470889914597,1.0,16,2000,87.67470889914597,1,MTGP
71,16_4,offline_objective,80.68810642268146,1.0,16,2000,80.68810642268146,1,MTGP
72,16_4,objective,103.12470336057883,1.0,17,10000,103.12470336057883,1,MTGP
73,18_0,offline_objective,90.92127945510273,1.0,18,2000,90.92127945510273,1,MTGP
74,18_1,offline_objective,80.06724444035535,1.0,18,2000,80.06724444035535,1,MTGP
75,18_2,offline_objective,86.47828282753517,1.0,18,2000,86.47828282753517,1,MTGP
76,18_3,offline_objective,86.38962360429026,1.0,18,2000,86.38962360429026,1,MTGP
77,18_4,offline_objective,93.87669572820457,1.0,18,2000,93.87669572820457,1,MTGP
78,18_3,objective,104.09921932760572,1.0,19,10000,104.09921932760572,1,MTGP
79,20_0,offline_objective,84.07588914200447,1.0,20,2000,84.07588914200447,1,MTGP
80,20_1,offline_objective,90.6360561467678,1.0,20,2000,90.6360561467678,1,MTGP
81,20_2,offline_objective,89.80538339955758,1.0,20,2000,89.80538339955758,1,MTGP
82,20_3,offline_objective,89.96819571743102,1.0,20,2000,89.96819571743102,1,MTGP
83,20_4,offline_objective,83.00353603042637,1.0,20,2000,83.00353603042637,1,MTGP
84,20_3,objective,112.93848046279197,1.0,21,10000,112.93848046279197,1,MTGP
85,22_0,offline_objective,85.69085403466018,1.0,22,2000,85.69085403466018,1,MTGP
86,22_1,offline_objective,88.51331545658437,1.0,22,2000,88.51331545658437,1,MTGP
87,22_2,offline_objective,86.31517856357284,1.0,22,2000,86.31517856357284,1,MTGP
88,22_3,offline_objective,82.45077474970184,1.0,22,2000,82.45077474970184,1,MTGP
89,22_4,offline_objective,87.77540932083195,1.0,22,2000,87.77540932083195,1,MTGP
90,22_0,objective,106.492433779141,1.0,23,10000,106.492433779141,1,MTGP
91,24_0,offline_objective,78.91314692077934,1.0,24,2000,78.91314692077934,1,MTGP
92,24_1,offline_objective,83.3048412384821,1.0,24,2000,83.3048412384821,1,MTGP
93,24_2,offline_objective,84.71386099575345,1.0,24,2000,84.71386099575345,1,MTGP
94,24_3,offline_objective,85.56606298590495,1.0,24,2000,85.56606298590495,1,MTGP
95,24_4,offline_objective,82.92920190500504,1.0,24,2000,82.92920190500504,1,MTGP
96,24_1,objective,109.17180380410284,1.0,25,10000,109.17180380410284,1,MTGP
97,26_0,offline_objective,73.86308321175677,1.0,26,2000,73.86308321175677,1,MTGP
98,26_1,offline_objective,85.01674942694264,1.0,26,2000,85.01674942694264,1,MTGP
99,26_2,offline_objective,84.16027755331893,1.0,26,2000,84.16027755331893,1,MTGP
100,26_3,offline_objective,93.35283228336131,1.0,26,2000,93.35283228336131,1,MTGP
101,26_4,offline_objective,88.45926651510482,1.0,26,2000,88.45926651510482,1,MTGP
102,26_0,objective,102.86426933319142,1.0,27,10000,102.86426933319142,1,MTGP
103,28_0,offline_objective,90.93894870713572,1.0,28,2000,90.93894870713572,1,MTGP
104,28_1,offline_objective,91.7868284353306,1.0,28,2000,91.7868284353306,1,MTGP
105,28_2,offline_objective,89.90228626680428,1.0,28,2000,89.90228626680428,1,MTGP
106,28_3,offline_objective,73.74944457279095,1.0,28,2000,73.74944457279095,1,MTGP
107,28_4,offline_objective,92.2500625736764,1.0,28,2000,92.2500625736764,1,MTGP
108,28_3,objective,93.43843825505267,1.0,29,10000,93.43843825505267,1,MTGP
109,30_0,offline_objective,84.90548525473748,1.0,30,2000,84.90548525473748,1,MTGP
110,30_1,offline_objective,87.11371316111529,1.0,30,2000,87.11371316111529,1,MTGP
111,30_2,offline_objective,83.98404091089857,1.0,30,2000,83.98404091089857,1,MTGP
112,30_3,offline_objective,92.2264066434165,1.0,30,2000,92.2264066434165,1,MTGP
113,30_4,offline_objective,88.55951727760498,1.0,30,2000,88.55951727760498,1,MTGP
114,30_2,objective,105.77562860092118,1.0,31,10000,105.77562860092118,1,MTGP
115,32_0,offline_objective,91.93786348181654,1.0,32,2000,91.93786348181654,1,MTGP
116,32_1,offline_objective,82.90954928706995,1.0,32,2000,82.90954928706995,1,MTGP
117,32_2,offline_objective,92.58785420534707,1.0,32,2000,92.58785420534707,1,MTGP
118,32_3,offline_objective,90.44607078607709,1.0,32,2000,90.44607078607709,1,MTGP
119,32_4,offline_objective,83.45380765821687,1.0,32,2000,83.45380765821687,1,MTGP
120,32_0,objective,104.23862030472402,1.0,33,10000,104.23862030472402,1,MTGP
121,34_0,offline_objective,86.80299864320381,1.0,34,2000,86.80299864320381,1,MTGP
122,34_1,offline_objective,93.03910302654174,1.0,34,2000,93.03910302654174,1,MTGP
123,34_2,offline_objective,89.62105044442283,1.0,34,2000,89.62105044442283,1,MTGP
124,34_3,offline_objective,85.41830336123772,1.0,34,2000,85.41830336123772,1,MTGP
125,34_4,offline_objective,92.42760373214108,1.0,34,2000,92.42760373214108,1,MTGP
126,34_4,objective,106.39979748191732,1.0,35,10000,106.39979748191732,1,MTGP
127,36_0,offline_objective,88.49285641707918,1.0,36,2000,88.49285641707918,1,MTGP
128,36_1,offline_objective,90.36875814392202,1.0,36,2000,90.36875814392202,1,MTGP
129,36_2,offline_objective,80.61080738706707,1.0,36,2000,80.61080738706707,1,MTGP
130,36_3,offline_objective,69.80306357323975,1.0,36,2000,69.80306357323975,1,MTGP
131,36_4,offline_objective,93.81508146006202,1.0,36,2000,93.81508146006202,1,MTGP
132,36_3,objective,88.56635192730167,1.0,37,10000,88.56635192730167,1,MTGP
133,38_0,offline_objective,82.20354584347953,1.0,38,2000,82.20354584347953,1,MTGP
134,38_1,offline_objective,86.44438565473166,1.0,38,2000,86.44438565473166,1,MTGP
135,38_2,offline_objective,81.14938292237338,1.0,38,2000,81.14938292237338,1,MTGP
136,38_3,offline_objective,86.4905170900311,1.0,38,2000,86.4905170900311,1,MTGP
137,38_4,offline_objective,80.83129203604798,1.0,38,2000,80.83129203604798,1,MTGP
138,38_4,objective,101.91958743033503,1.0,39,10000,101.91958743033503,1,MTGP
139,40_0,offline_objective,86.15394150685083,1.0,40,2000,86.15394150685083,1,MTGP
140,40_1,offline_objective,93.10467731323462,1.0,40,2000,93.10467731323462,1,MTGP
141,40_2,offline_objective,86.03531154508143,1.0,40,2000,86.03531154508143,1,MTGP
142,40_3,offline_objective,86.91129390976724,1.0,40,2000,86.91129390976724,1,MTGP
143,40_4,offline_objective,94.0003773042685,1.0,40,2000,94.0003773042685,1,MTGP
144,40_3,objective,105.92367787644675,1.0,41,10000,105.92367787644675,1,MTGP
0,0_0,objective,21.589656006701958,1.0,0,2000,21.589656006701958,2,MTGP
1,0_1,objective,37.996690778089864,1.0,0,2000,37.996690778089864,2,MTGP
2,0_2,objective,35.69182177623524,1.0,0,2000,35.69182177623524,2,MTGP
3,0_3,objective,33.105149455667544,1.0,0,2000,33.105149455667544,2,MTGP
4,0_4,objective,107.06613628949455,1.0,0,2000,107.06613628949455,2,MTGP
5,1_0,offline_objective,62.019446457518704,1.0,1,500,62.019446457518704,2,MTGP
6,1_1,offline_objective,67.06511244974287,1.0,1,500,67.06511244974287,2,MTGP
7,1_2,offline_objective,64.3004627979979,1.0,1,500,64.3004627979979,2,MTGP
8,1_3,offline_objective,68.31040354855682,1.0,1,500,68.31040354855682,2,MTGP
9,1_4,offline_objective,68.8732596741734,1.0,1,500,68.8732596741734,2,MTGP
10,1_5,offline_objective,77.94888858736444,1.0,1,500,77.94888858736444,2,MTGP
11,1_6,offline_objective,72.12269233535439,1.0,1,500,72.12269233535439,2,MTGP
12,1_7,offline_objective,68.40856919442447,1.0,1,500,68.40856919442447,2,MTGP
13,1_8,offline_objective,64.26703597816442,1.0,1,500,64.26703597816442,2,MTGP
14,1_9,offline_objective,71.20902458468113,1.0,1,500,71.20902458468113,2,MTGP
15,1_10,offline_objective,57.498506661559105,1.0,1,500,57.498506661559105,2,MTGP
16,1_11,offline_objective,80.58160200042097,1.0,1,500,80.58160200042097,2,MTGP
17,1_12,offline_objective,62.61213516038194,1.0,1,500,62.61213516038194,2,MTGP
18,1_13,offline_objective,75.01468554511516,1.0,1,500,75.01468554511516,2,MTGP
19,1_14,offline_objective,56.813111396254236,1.0,1,500,56.813111396254236,2,MTGP
20,1_15,offline_objective,65.11940932535536,1.0,1,500,65.11940932535536,2,MTGP
21,1_16,offline_objective,63.470935879663784,1.0,1,500,63.470935879663784,2,MTGP
22,1_17,offline_objective,65.81719091426385,1.0,1,500,65.81719091426385,2,MTGP
23,1_18,offline_objective,65.88831203184175,1.0,1,500,65.88831203184175,2,MTGP
24,1_19,offline_objective,60.94188485998828,1.0,1,500,60.94188485998828,2,MTGP
25,2_0,offline_objective,73.9615786207179,1.0,2,2000,73.9615786207179,2,MTGP
26,2_1,offline_objective,85.27769512316846,1.0,2,2000,85.27769512316846,2,MTGP
27,2_2,offline_objective,81.3803477589309,1.0,2,2000,81.3803477589309,2,MTGP
28,2_3,offline_objective,76.74826942061914,1.0,2,2000,76.74826942061914,2,MTGP
29,2_4,offline_objective,82.69600944784389,1.0,2,2000,82.69600944784389,2,MTGP
30,2_3,objective,83.70557023045166,1.0,3,10000,83.70557023045166,2,MTGP
